"waveband","wavenumber","q05","q95","mean","sd"
"w1797",1797,0.870125136209154,1.3090215,1.05865436415509,0.155941877372528
"w1795",1795,0.873135052861704,1.31286,1.06173460664972,0.15612288339623
"w1793",1793,0.875849236549978,1.3142815,1.06381060342309,0.155787686020401
"w1791",1791,0.878245056933192,1.31197,1.06473934835699,0.154852662055943
"w1789",1789,0.8809344,1.3092915,1.06587228353061,0.153907901458162
"w1787",1787,0.883942128742904,1.3083,1.06754177145937,0.153240066210926
"w1785",1785,0.886558969466494,1.30779,1.06891147053526,0.152686725582229
"w1783",1783,0.889022793428792,1.307093,1.06994026724301,0.152159980640028
"w1781",1781,0.891619074810033,1.3064015,1.07090692070211,0.151641804261685
"w1779",1779,0.894079703306051,1.30509,1.07164992988646,0.151105490324825
"w1778",1778,0.8964194,1.3040015,1.07220866095196,0.150612622117911
"w1776",1776,0.898515103872378,1.30243,1.07267253589388,0.150162634237146
"w1774",1774,0.900310768052822,1.3004515,1.07211110090908,0.149774321877898
"w1772",1772,0.900947494580385,1.29762,1.06986934817216,0.149464268637099
"w1770",1770,0.901277574830402,1.29566,1.0677805361543,0.149529757009258
"w1768",1768,0.9006591,1.2953945,1.06696875878855,0.150089623375685
"w1766",1766,0.899073804824727,1.29757,1.06678683984828,0.151143374041554
"w1764",1764,0.89681925,1.301293,1.06726670983377,0.152598653410567
"w1762",1762,0.893819465200324,1.3060215,1.06802797641279,0.154417654944816
"w1760",1760,0.8904834,1.3123115,1.06930519051483,0.156507007828469
"w1758",1758,0.888764944233329,1.3197415,1.07197049160901,0.158528767502682
"w1756",1756,0.887897106826812,1.32863,1.07572620732268,0.16047750837508
"w1754",1754,0.88806185,1.338163,1.08031464143608,0.162297178964177
"w1752",1752,0.889637638856207,1.3487315,1.08558534479696,0.163844920404678
"w1751",1751,0.8911584,1.36011,1.09061811572788,0.165370270554547
"w1749",1749,0.89389965,1.3718715,1.09677774972966,0.166695401104842
"w1747",1747,0.898205722883597,1.3834015,1.10387694669049,0.167792943595197
"w1745",1745,0.9035504,1.394406,1.11139453384803,0.168733165663699
"w1743",1743,0.909267064115555,1.404823,1.1191167766073,0.169461165732657
"w1741",1741,0.91520295,1.4140945,1.12672451562754,0.170048526520074
"w1739",1739,0.92160825,1.4229915,1.13464640087774,0.170430464235037
"w1737",1737,0.928033748831069,1.4319145,1.14243076412894,0.170798427260316
"w1735",1735,0.9342937,1.440616,1.14988045551009,0.171091567504486
"w1733",1733,0.94115485,1.4485015,1.15793855700674,0.170882125617054
"w1731",1731,0.948289838413513,1.456393,1.16659723866071,0.170648348852017
"w1729",1729,0.955928800756416,1.4649915,1.17553930338885,0.170688798119157
"w1727",1727,0.963820949228559,1.4731415,1.18478781887949,0.170677453868974
"w1725",1725,0.971815643475298,1.481573,1.19391023102104,0.170667704977939
"w1724",1724,0.978582,1.48939,1.20209978751263,0.170918106901683
"w1722",1722,0.98697665,1.4971415,1.21123535630159,0.170920464187499
"w1720",1720,0.994833903954653,1.5049115,1.21992259097477,0.170994370466994
"w1718",1718,1.0029985,1.51204971480625,1.22865298815478,0.170913031238409
"w1716",1716,1.01267514309912,1.519703,1.23866450581454,0.170386200421704
"w1714",1714,1.02316,1.5289315,1.24953573840853,0.169935588953051
"w1712",1712,1.03347865855432,1.5386815,1.26030017647646,0.169684199909041
"w1710",1710,1.0438085,1.54825,1.27103289920488,0.169404159921484
"w1708",1708,1.0545,1.5581015,1.28166705297332,0.16915487485414
"w1706",1706,1.06553,1.56842,1.29264262171951,0.168885752901243
"w1704",1704,1.07715896159445,1.57922,1.30433210713136,0.168702132898953
"w1702",1702,1.08827964712649,1.5905315,1.31562543449365,0.168836471041142
"w1700",1700,1.10080086899985,1.60259,1.32815727299867,0.168791539752346
"w1698",1698,1.1144785,1.6161915,1.34224419490962,0.16877439116442
"w1697",1697,1.1259385,1.6292615,1.35475359323237,0.16931056087801
"w1695",1695,1.140447,1.64424,1.37012811875799,0.169314302321538
"w1693",1693,1.15438745559015,1.6591015,1.38499295515593,0.169496064711674
"w1691",1691,1.16622379520722,1.6728915,1.39819500636291,0.169955610431158
"w1689",1689,1.1780885,1.68667,1.41143375009126,0.170355072540357
"w1687",1687,1.18844359560513,1.69951,1.42359522642319,0.170926849159856
"w1685",1685,1.19732893362285,1.7113126992445,1.43478896803859,0.171649244435457
"w1683",1683,1.20608,1.7236715,1.44684716397126,0.172451709379571
"w1681",1681,1.21310967856037,1.73607599755956,1.45803792767171,0.173586205244058
"w1679",1679,1.21849825903835,1.74787148402922,1.46764373091432,0.174851727204628
"w1677",1677,1.22260342289647,1.7585515,1.47636479828211,0.1761580177438
"w1675",1675,1.22423,1.7681915,1.48422774725736,0.177623317470178
"w1673",1673,1.22481,1.77767,1.49158138343818,0.17932396898119
"w1671",1671,1.2256385,1.7868715,1.49861623847319,0.18095875629953
"w1670",1670,1.22519,1.7951915,1.50455426068053,0.182683121615612
"w1668",1668,1.22557183926345,1.80415,1.51190968797409,0.184376282362883
"w1666",1666,1.2277585,1.81274049577466,1.51935188228611,0.185738216298791
"w1664",1664,1.23035845575362,1.8205645,1.5263380334725,0.18687453557755
"w1662",1662,1.23291908010821,1.8278415,1.53324766721446,0.187777215585911
"w1660",1660,1.23649816841734,1.83479,1.54025637963284,0.188392689154619
"w1658",1658,1.24106989162477,1.8414915,1.54699158952072,0.188703004645103
"w1656",1656,1.24602981494456,1.8469415,1.55305081739413,0.188875138083416
"w1654",1654,1.2500985,1.850533,1.55784725052663,0.188835827929818
"w1652",1652,1.25273,1.8523415,1.56152011285512,0.188429194605086
"w1650",1650,1.25639,1.8553645,1.56622448975732,0.188264926726064
"w1648",1648,1.2611627718966,1.858883,1.5709900444765,0.18814730983997
"w1646",1646,1.26529859348947,1.860783,1.57475131703903,0.187584521153208
"w1645",1645,1.26946,1.862193,1.5778175284881,0.186835270392401
"w1643",1643,1.27623984585423,1.8644615,1.58212638226298,0.185826519996254
"w1641",1641,1.2834485,1.8662,1.58591753393706,0.184632639351044
"w1639",1639,1.2904785,1.86696,1.58875504238152,0.183189986721885
"w1637",1637,1.29741,1.86561165291474,1.59011048575889,0.181380090998066
"w1635",1635,1.30526,1.8616915,1.58970262420783,0.178840003656408
"w1633",1633,1.31360206767536,1.8586815,1.5899375582349,0.176384113983947
"w1631",1631,1.3215798193927,1.85681,1.59086903740303,0.174397779756326
"w1629",1629,1.3288485,1.85415,1.59044902654401,0.172303980632948
"w1627",1627,1.33592,1.8493515,1.58833976111239,0.170076349370837
"w1625",1625,1.34090843120301,1.8443015,1.58561413341062,0.168097905245906
"w1623",1623,1.3437073041054,1.83845,1.58189557943037,0.166403308253234
"w1621",1621,1.34384647594712,1.832583,1.57768596706364,0.165080990275114
"w1619",1619,1.34307,1.82842,1.57455736432743,0.164399366100912
"w1618",1618,1.34178911877534,1.8234245,1.57107529589881,0.163860134313961
"w1616",1616,1.33588881855172,1.8159115,1.56420949068418,0.163654708597734
"w1614",1614,1.33009164987233,1.8101515,1.55856189979862,0.16368237750661
"w1612",1612,1.32509441511599,1.8062015,1.554222765039,0.163925333124891
"w1610",1610,1.31907297478703,1.8014415,1.54884386544436,0.164297945519352
"w1608",1608,1.3121729268614,1.79593,1.54248581623725,0.164681089497217
"w1606",1606,1.30494,1.790193,1.53613156205692,0.165090507371669
"w1604",1604,1.29794,1.785063,1.53003259267226,0.165438967563879
"w1602",1602,1.29079,1.7793215,1.52378583741345,0.165730630399791
"w1600",1600,1.28387608656224,1.773803,1.51737080551527,0.166054462675747
"w1598",1598,1.27675873412882,1.76852,1.51114711202451,0.166354395952978
"w1596",1596,1.27011,1.76345,1.50479803297651,0.166618712117233
"w1594",1594,1.2627292088629,1.75751,1.49803194003438,0.166843356385548
"w1592",1592,1.255837300655,1.75168035409202,1.4913762333501,0.166964059823833
"w1591",1591,1.25109612550673,1.7457115,1.48552554046671,0.166821697316747
"w1589",1589,1.24471580728711,1.7396615,1.47908254697929,0.166947981796839
"w1587",1587,1.23871,1.73362,1.47273099383361,0.16705492755493
"w1585",1585,1.2323769877496,1.727533,1.46624631768251,0.167255893631624
"w1583",1583,1.22564939887183,1.72143,1.45962864363928,0.167571314594924
"w1581",1581,1.21952,1.715523,1.45328404760095,0.167948694348874
"w1579",1579,1.21324458869234,1.710263,1.44753413902569,0.168377017763312
"w1577",1577,1.20643,1.70418,1.44101539765079,0.168794631862143
"w1575",1575,1.19844843557594,1.6960145,1.4329282448163,0.169057734915092
"w1573",1573,1.19286,1.690643,1.42743957998969,0.169244891580427
"w1571",1571,1.1887996075287,1.687693,1.42378140599615,0.169517557393019
"w1569",1569,1.18289873344032,1.68264,1.41811140522295,0.169813640157477
"w1567",1567,1.17650562346064,1.6767645,1.41191283706131,0.170093687901037
"w1565",1565,1.17151376444376,1.6727915,1.40754835540181,0.17039452758397
"w1564",1564,1.16826984146422,1.66989,1.40434477189357,0.170551505574918
"w1562",1562,1.16480727237626,1.66788,1.40145775761101,0.170875516321771
"w1560",1560,1.16031,1.66419,1.39707485010766,0.171027923511912
"w1558",1558,1.15367,1.6550615,1.38926756240475,0.17054856815277
"w1556",1556,1.15211712466174,1.650983,1.38639866770806,0.169895799974151
"w1554",1554,1.1533385,1.6509115,1.38641939676719,0.169416278769736
"w1552",1552,1.15427,1.650033,1.38601440100664,0.168843031170687
"w1550",1550,1.1554485,1.648436,1.38540321860522,0.168067061712762
"w1548",1548,1.15719,1.6469015,1.38501884447207,0.167180573110187
"w1546",1546,1.15899,1.6460015,1.38505464479087,0.166362974855286
"w1544",1544,1.16050513496211,1.644713,1.38493835782589,0.165566392087231
"w1542",1542,1.16123,1.6427615,1.38441339562659,0.164704777064268
"w1540",1540,1.16231290343572,1.6402915,1.3840689205645,0.163496683819246
"w1538",1538,1.1651785,1.63878,1.38558410705351,0.162245699161614
"w1537",1537,1.1682485,1.64173,1.38918976563384,0.16202299924555
"w1535",1535,1.1719697077436,1.6455815,1.39310716141315,0.162035655520551
"w1533",1533,1.1745187435756,1.6487115,1.39621405145747,0.162182600080934
"w1531",1531,1.17697,1.65258,1.39906798505283,0.162581557118451
"w1529",1529,1.17893115325436,1.656366,1.40143189793605,0.163071990992834
"w1527",1527,1.17980908883456,1.65868,1.40220140121396,0.163495836745454
"w1525",1525,1.17960415389998,1.65908,1.40158638754932,0.163760117258186
"w1523",1523,1.17893574926146,1.65911,1.40047399640713,0.163914377219225
"w1521",1521,1.17779639637649,1.658063,1.39840001022621,0.16388417937206
"w1519",1519,1.17704081922686,1.6575915,1.39659014898689,0.163766640942687
"w1517",1517,1.177027,1.6576015,1.39560827197065,0.16365033172573
"w1515",1515,1.17681011996406,1.65698097100903,1.39437484750722,0.163438051181481
"w1513",1513,1.17676123653361,1.656903,1.39347389940885,0.163216929671421
"w1511",1511,1.1769085,1.6565245,1.39273436222411,0.163044211411951
"w1510",1510,1.17655328282377,1.65549,1.39167674587743,0.162850340097941
"w1508",1508,1.17452737375972,1.6528244641655,1.38900624762792,0.162670637220785
"w1506",1506,1.17232,1.64803130280161,1.38549427821746,0.162256688166053
"w1504",1504,1.17334984908189,1.648393,1.38603287845599,0.162075981220664
"w1502",1502,1.1754186661683,1.6518,1.38847059561771,0.162259122316155
"w1500",1500,1.17682,1.655496,1.39065170606976,0.162627910611811
"w1498",1498,1.17772445931455,1.65839,1.39242562794616,0.163064461679551
"w1496",1496,1.17873978785028,1.6609015,1.39447905511719,0.163499340177321
"w1494",1494,1.18050911290425,1.66436222645371,1.39733805780535,0.163913637445292
"w1492",1492,1.1826285,1.66815,1.40028076179775,0.164317865713099
"w1490",1490,1.1842017727348,1.67078,1.40226900296466,0.16461401470563
"w1488",1488,1.18524883953508,1.67203,1.40348866807681,0.164687584045288
"w1486",1486,1.187377,1.6741,1.40567800540229,0.164585571990252
"w1484",1484,1.19035,1.67795,1.40888107217188,0.164436654354087
"w1483",1483,1.19282389468611,1.6816815,1.41195513728197,0.164368748136928
"w1481",1481,1.19579773391295,1.6858,1.41527779860753,0.164208221165188
"w1479",1479,1.19881132887303,1.690043,1.41882180611057,0.164132380429159
"w1477",1477,1.20183,1.6944915,1.42260473549991,0.164237285650494
"w1475",1475,1.20501781846258,1.6985,1.42661548671523,0.164538812156872
"w1473",1473,1.2085354116813,1.70445,1.43114853630361,0.165071860177255
"w1471",1471,1.212907,1.7123927046393,1.43681480934533,0.165842806308458
"w1469",1469,1.21782940264293,1.7205,1.44294577794619,0.166535251599472
"w1467",1467,1.22234758905066,1.72757,1.44835575327113,0.167072963509865
"w1465",1465,1.22591263525679,1.73259,1.45273420468092,0.167298784623665
"w1463",1463,1.22984169327672,1.7358215,1.45664239772078,0.167155507594509
"w1461",1461,1.23369,1.73935248037279,1.46072697286303,0.166976609115178
"w1459",1459,1.23736414265007,1.74279038388913,1.4646246459615,0.16679180460302
"w1457",1457,1.24094730740429,1.7440915,1.46778773989017,0.166198266926029
"w1456",1456,1.24367828539584,1.7446915,1.47023961638856,0.165485257606066
"w1454",1454,1.248237,1.7473815,1.47454945919279,0.164773113984616
"w1452",1452,1.25254300606023,1.7507415,1.47884903359921,0.164315785713247
"w1450",1450,1.25650069755061,1.752983,1.48260712952973,0.163919145752809
"w1448",1448,1.26002,1.75491,1.48606469845997,0.16353468278835
"w1446",1446,1.26378975108329,1.7569815,1.48988102066059,0.163184806829241
"w1444",1444,1.267837,1.76023,1.49421117992394,0.163021728258001
"w1442",1442,1.27184531216158,1.76408,1.49887805555098,0.162999473723405
"w1440",1440,1.27582,1.7686515,1.50356964889791,0.163158261369498
"w1438",1438,1.2794,1.7728815,1.50800273220608,0.163473904592365
"w1436",1436,1.28278980611871,1.776713,1.51233880513939,0.163820032154567
"w1434",1434,1.2863098613981,1.7812,1.5169397220141,0.164255010345108
"w1432",1432,1.2899285,1.7866115,1.52179845647364,0.164730202822095
"w1430",1430,1.29352,1.7921,1.52643152141276,0.165215355519797
"w1429",1429,1.29613,1.7973615,1.53036341084707,0.165828132295602
"w1427",1427,1.29890228807319,1.8026,1.53453283801824,0.1663953725524
"w1425",1425,1.30137539099017,1.8077015,1.53846164614299,0.167025604633051
"w1423",1423,1.30340918645736,1.81264,1.54213165520634,0.167732236147005
"w1421",1421,1.3052685,1.81756,1.5454829131562,0.168482759801842
"w1419",1419,1.306347,1.822063,1.54820767416355,0.169231944478155
"w1417",1417,1.3072585,1.8258515,1.55059478638936,0.169895027732688
"w1415",1415,1.30857870113433,1.82988,1.55330701852613,0.170480946956223
"w1413",1413,1.30955122846381,1.8337815,1.55583344137141,0.171082865664633
"w1411",1411,1.31007419148391,1.8369315,1.55784827077778,0.171685598979699
"w1409",1409,1.31115938953531,1.8406215,1.55984751981308,0.172270165589074
"w1407",1407,1.31281,1.8450545,1.56221750963554,0.172833165983011
"w1405",1405,1.31547595,1.85016,1.5649695130637,0.173416462977926
"w1403",1403,1.31854408690779,1.8560445,1.56815197156173,0.174130406494043
"w1402",1402,1.32097,1.86302,1.57135972142818,0.175194783854642
"w1400",1400,1.32283615,1.8696115,1.57466687795298,0.176461522095725
"w1398",1398,1.32351051425564,1.87618,1.57749326064961,0.177981937307227
"w1396",1396,1.32306990662606,1.8819515,1.57997858299433,0.179521231850627
"w1394",1394,1.32227741970447,1.88712,1.58223919112574,0.180955160300613
"w1392",1392,1.32162885898353,1.89204,1.58464549153327,0.182306936162048
"w1390",1390,1.32083721448883,1.897413,1.58708825259077,0.18372731044397
"w1388",1388,1.319437,1.9025315,1.58918354664009,0.185396867586706
"w1386",1386,1.31737945114719,1.90806,1.59111584403562,0.187299482212874
"w1384",1384,1.31611931906115,1.91456,1.59351999773602,0.189247701088548
"w1382",1382,1.31539,1.92162,1.59624950611558,0.191266971927753
"w1380",1380,1.314274,1.92844019365903,1.59880436272096,0.193409564591672
"w1378",1378,1.31326,1.935213,1.60105343779476,0.195590354524919
"w1376",1376,1.3123785,1.941953,1.60296815153456,0.197736158497619
"w1375",1375,1.31129033009956,1.94769,1.6042648683844,0.199762458808287
"w1373",1373,1.31014,1.95327,1.60536042530224,0.201746831628557
"w1371",1371,1.3091997054836,1.9577615,1.60651133549904,0.203471732950074
"w1369",1369,1.30840546805,1.9615115,1.60736591723986,0.205055668184056
"w1367",1367,1.3077155,1.964723,1.60783899254917,0.206517786665769
"w1365",1365,1.30697,1.9673645,1.60816670865335,0.207859536822827
"w1363",1363,1.3057085,1.96944,1.60805214436079,0.209090895080047
"w1361",1361,1.30474,1.9704015,1.60765769653536,0.21004260881328
"w1359",1359,1.304407,1.97091,1.60768055171676,0.210642287935153
"w1357",1357,1.30472936705826,1.971573,1.60790517180532,0.211078852258494
"w1355",1355,1.30489701688106,1.97161,1.60791514553176,0.211398023012511
"w1353",1353,1.3051168035259,1.971583,1.60786431433327,0.211582583975646
"w1351",1351,1.305477,1.97144829823042,1.60798462143525,0.211669666712241
"w1349",1349,1.30603512604876,1.9717550426616,1.60826942651323,0.211683451130234
"w1348",1348,1.30661383515699,1.97221,1.60861243638242,0.211640492674358
"w1346",1346,1.30763812305665,1.9724915,1.60922936832494,0.211476092151703
"w1344",1344,1.3089155,1.97259,1.60993177319539,0.21120636068325
"w1342",1342,1.31011894016718,1.97168,1.61047570796544,0.210777360926983
"w1340",1340,1.3107586031486,1.9695315,1.61053385495558,0.210004409970464
"w1338",1338,1.31195690224072,1.9660215,1.61021438200813,0.208722267881414
"w1336",1336,1.31323,1.9614745,1.60988442007015,0.20714545102581
"w1334",1334,1.3145685,1.9565315,1.60928413767994,0.205473416994764
"w1332",1332,1.31555923988348,1.9505915,1.60824326395883,0.203654116867134
"w1330",1330,1.316557,1.9436115,1.60701022353347,0.201677756731461
"w1328",1328,1.31776087456564,1.93642530606757,1.60587089773091,0.199637788136357
"w1326",1326,1.31915912552167,1.9298615,1.60501943726007,0.197640985335553
"w1324",1324,1.3205885,1.92368,1.60445332058321,0.195738901048233
"w1322",1322,1.3221585,1.9173815,1.60406955404308,0.193906517759399
"w1321",1321,1.3234985,1.91113,1.60354298688855,0.192196968918826
"w1319",1319,1.324887,1.9041615,1.60284889996379,0.190278349710893
"w1317",1317,1.32612715173397,1.89695400082759,1.60183811076604,0.188252984260479
"w1315",1315,1.32739597349985,1.8883615,1.60040365255582,0.186123526853171
"w1313",1313,1.32823555002732,1.87852,1.5982338928902,0.183874738567382
"w1311",1311,1.32832957460777,1.8678215,1.59534765637231,0.181544617166731
"w1309",1309,1.328317,1.8572115,1.59197028350696,0.179239442089217
"w1307",1307,1.328247,1.84661,1.5882651665083,0.177031805763678
"w1305",1305,1.32797255040276,1.8368015,1.584574623725,0.175009604535577
"w1303",1303,1.3282585,1.8285715,1.58120095563914,0.173226402467823
"w1301",1301,1.3284385,1.82185,1.57819901246731,0.171670937915706
"w1299",1299,1.32869,1.8164315,1.57539181884101,0.170297957193877
"w1297",1297,1.32893443468666,1.8115945,1.57253758864597,0.169076869318422
"w1295",1295,1.328747,1.80722,1.56950933287119,0.168007024756169
"w1294",1294,1.32825910821183,1.80351,1.56655757558002,0.167215077281497
"w1292",1292,1.32770660526155,1.80056,1.56351362514054,0.166524785259045
"w1290",1290,1.3274185,1.79826,1.56075520979098,0.166046236826055
"w1288",1288,1.32704960229005,1.79713,1.55845019978144,0.165753755410517
"w1286",1286,1.32725697809979,1.7966915,1.5566917606743,0.165613067755983
"w1284",1284,1.32722,1.7969015,1.55522392208515,0.165618527299407
"w1282",1282,1.32667978006592,1.79716,1.55342989519467,0.165826282056273
"w1280",1280,1.32446148120469,1.79714,1.55073112462166,0.166397151321515
"w1278",1278,1.31976113855918,1.7970315,1.54683709579073,0.16735827844212
"w1276",1276,1.3123085,1.796313,1.54171554182967,0.168765549459865
"w1274",1274,1.30232549328173,1.7961515,1.53551643203984,0.170662561709336
"w1272",1272,1.289487,1.7956215,1.52819290976014,0.173102171373916
"w1270",1270,1.27268131168634,1.7949915,1.51976186732431,0.176152112631337
"w1268",1268,1.2525985,1.79399,1.51048571219495,0.179788776013988
"w1267",1267,1.23183,1.7931615,1.50124982221187,0.183832556946647
"w1265",1265,1.2073,1.7918615,1.49023297409976,0.188706273774412
"w1263",1263,1.1809785,1.7903145,1.47849731533349,0.194151691031175
"w1261",1261,1.15297,1.7886115,1.46583359208882,0.200271420694461
"w1259",1259,1.1239,1.787,1.45262429130965,0.206918379626807
"w1257",1257,1.09517,1.7855015,1.43946491836764,0.21380085739964
"w1255",1255,1.06749313535054,1.784293,1.42637342329163,0.220832891589866
"w1253",1253,1.04027,1.78299,1.41357190641991,0.227844185098902
"w1251",1251,1.01449,1.7819815,1.40106132886919,0.234790583647472
"w1249",1249,0.98884905,1.78099,1.38849206850391,0.241785606593022
"w1247",1247,0.96351935,1.78019,1.37571186638616,0.248866278958502
"w1245",1245,0.9376411,1.77913,1.36227750874861,0.256182972267815
"w1243",1243,0.91071805,1.77812,1.34789270108243,0.263878384561924
"w1241",1241,0.882986,1.776536,1.33267549566662,0.271789903079917
"w1240",1240,0.8562595,1.77471,1.31814546191213,0.279352836505391
"w1238",1238,0.826806547008344,1.7721945,1.30115689255631,0.287691789631143
"w1236",1236,0.79709755,1.7696115,1.28366690217495,0.296027364964789
"w1234",1234,0.767784952412919,1.76659108279001,1.26595230063167,0.304202317160965
"w1232",1232,0.739162648523902,1.76306,1.24788374273362,0.312223811758163
"w1230",1230,0.711668544186399,1.75879845563792,1.23007961893283,0.319822988055486
"w1228",1228,0.6864240252463,1.75500215436206,1.21321422027343,0.32667805807367
"w1226",1226,0.665276551737398,1.75154086182469,1.19811943606203,0.332419598348609
"w1224",1224,0.64923665,1.74802010884711,1.18566427797228,0.336722853057586
"w1222",1222,0.6383567,1.74521563598949,1.17596242912028,0.339601065506403
"w1220",1220,0.63218335,1.7426515,1.16897765096449,0.341191817394461
"w1218",1218,0.6298037,1.7404915,1.16420891821117,0.341797415973934
"w1216",1216,0.63029625,1.73905,1.16122596918775,0.34169289689793
"w1214",1214,0.63265155,1.73857,1.159773992618,0.34108814996557
"w1213",1213,0.6366087,1.738222,1.15963541341652,0.340219608042275
"w1211",1211,0.6415761,1.73872,1.16039059345588,0.339155766946069
"w1209",1209,0.6469763134916,1.73995,1.16197682655748,0.338059790212856
"w1207",1207,0.65241035,1.74149010255293,1.16410193360228,0.337017456711109
"w1205",1205,0.6573207,1.743243,1.1665575381134,0.336059757297837
"w1203",1203,0.662004,1.74498,1.16917333656912,0.335238588784342
"w1201",1201,0.666157819058541,1.7468215,1.17184954713192,0.334572363675055
"w1199",1199,0.669565048701221,1.74816935218587,1.17454551570807,0.33408815043104
"w1197",1197,0.672173483952646,1.7500115,1.17716946434742,0.333837759133451
"w1195",1195,0.6743397,1.7525615,1.17970994684622,0.333855696774532
"w1193",1193,0.6758222,1.7555089701292,1.18216037278907,0.3341479729975
"w1191",1191,0.6764524,1.75911,1.18452314555626,0.33469630539835
"w1189",1189,0.677111063168152,1.76319612449162,1.1869148271091,0.335484476880352
"w1187",1187,0.677484993504544,1.7681145,1.18933369437818,0.336501569463073
"w1186",1186,0.67726555,1.773463,1.19149821686122,0.337699561951766
"w1184",1184,0.67723145,1.7799745,1.19397563724272,0.339107222118639
"w1182",1182,0.6769025,1.7869015,1.19639214010087,0.340626084951252
"w1180",1180,0.676691124505917,1.79407,1.1987566911084,0.342162101693334
"w1178",1178,0.67693095,1.80143627950157,1.20122661775225,0.343603711049287
"w1176",1176,0.67782285,1.808823,1.20385625379842,0.344812119418618
"w1174",1174,0.679814551439225,1.815323,1.20679806187542,0.345620272791233
"w1172",1172,0.6835253,1.8204115,1.21040074490007,0.345785700600629
"w1170",1170,0.689670267704976,1.82416,1.215099196257,0.345040144880335
"w1168",1168,0.6995468,1.82646,1.2217815303842,0.342963680528945
"w1166",1166,0.71551725,1.8286445,1.2319680104073,0.339025718595445
"w1164",1164,0.7399687,1.8321215,1.24725299174489,0.332823255650164
"w1162",1162,0.77296705,1.835943,1.26797655944343,0.324390646254052
"w1160",1160,0.8058077,1.84049761177848,1.28862307781981,0.31604192516959
"w1159",1159,0.820899529018993,1.84253,1.29838149324311,0.311996451140096
"w1157",1157,0.810165,1.8401015,1.29323003812432,0.314185355301464
"w1155",1155,0.7814597,1.833993,1.27681751616821,0.320477020292827
"w1153",1153,0.7523351,1.82719408569907,1.2595005484781,0.326590203126439
"w1151",1151,0.73125175,1.82093,1.24636585512577,0.330626343034099
"w1149",1149,0.71727785,1.815913,1.23740256390089,0.332792675941421
"w1147",1147,0.708205819207972,1.8113915,1.23131753028441,0.333759335204928
"w1145",1145,0.702361457182442,1.80756,1.22695980811904,0.334030384959164
"w1143",1143,0.6983527,1.80428,1.22378501178433,0.333880137222247
"w1141",1141,0.6956684,1.80178,1.22145677294852,0.333492769066887
"w1139",1139,0.6936524,1.7991,1.21975792323609,0.333002621081721
"w1137",1137,0.691897643066179,1.79708,1.21857942558497,0.332469305690366
"w1135",1135,0.69084485,1.795443,1.21798011579649,0.331833841013101
"w1133",1133,0.69040055,1.7936,1.21815221890982,0.331003803056432
"w1132",1132,0.6908312,1.79256,1.21888808835552,0.3300324204459
"w1130",1130,0.6927538,1.79080908953901,1.22103382546135,0.328643950943476
"w1128",1128,0.695632794632747,1.78867335192423,1.22460369815079,0.327003847929222
"w1126",1126,0.6998938,1.7883815,1.22974589732075,0.32525031441999
"w1124",1124,0.70544685,1.788903,1.23669358229106,0.323570952462333
"w1122",1122,0.71258168346567,1.79162,1.24555446652153,0.322235351099219
"w1120",1120,0.71919865,1.79638,1.25567484287737,0.321541854619654
"w1118",1118,0.72578885,1.8038215,1.26599255403201,0.321642815894264
"w1116",1116,0.73046085,1.8114015,1.27498025973033,0.322435691404105
"w1114",1114,0.732433530478675,1.817623,1.28119820312235,0.323576601696449
"w1112",1112,0.7318038,1.8198315,1.28361216982733,0.324607676715868
"w1110",1110,0.7292701,1.817456,1.28183462254786,0.324975813885837
"w1108",1108,0.725737,1.81096,1.27659784862625,0.324367546988061
"w1106",1106,0.7219839,1.80121894817022,1.2693214493093,0.322911541660085
"w1105",1105,0.7183033,1.7911709930488,1.26210033344887,0.321288156111373
"w1103",1103,0.71492155,1.7800215,1.25405692230312,0.319386713465346
"w1101",1101,0.71126635,1.7697515,1.24607059653021,0.3176410977035
"w1099",1099,0.70761285,1.7599415,1.23827877908586,0.316155826610145
"w1097",1097,0.7036109,1.7511445,1.23067553921014,0.314898735478356
"w1095",1095,0.69982125,1.74272447562822,1.22315015684336,0.313758824331903
"w1093",1093,0.6958025,1.7338645,1.21577075876443,0.312673930033441
"w1091",1091,0.69180715,1.725416,1.20840021860806,0.311480766940147
"w1089",1089,0.687774793901121,1.7167115,1.20093771588314,0.310062262194193
"w1087",1087,0.6840358,1.70705,1.19347821495854,0.308418451070194
"w1085",1085,0.68033005,1.69721,1.18596957524969,0.306465826173404
"w1083",1083,0.677225,1.6863423136087,1.17852938600892,0.304166946484644
"w1081",1081,0.67437985,1.6752115,1.17136561918984,0.301563507546149
"w1079",1079,0.6722719,1.66327,1.1645203538591,0.298614627603494
"w1078",1078,0.6709644,1.65192,1.15883807195133,0.295812053273959
"w1076",1076,0.67169855,1.64083,1.15366548214877,0.292307122244185
"w1074",1074,0.6757352,1.63033,1.15002573489784,0.28827774644099
"w1072",1072,0.68333325,1.62104,1.14845529642259,0.283587895651191
"w1070",1070,0.6950915,1.61314,1.14911404630525,0.278157734909883
"w1068",1068,0.7111715,1.60644781960869,1.15190664727962,0.271939489925298
"w1066",1066,0.73098655,1.59979,1.15654736408886,0.265084646194562
"w1064",1064,0.752837,1.5937915,1.16246159402605,0.25784087722552
"w1062",1062,0.77490885,1.5879815,1.16869122239181,0.250711106441652
"w1060",1060,0.79390655,1.5823275,1.17426860525306,0.244292652270756
